data,values,cod,abbreviation,kurs_rub
2012-05-22,Bolg lion,975,BGN,20.3569
2012-05-23,Bolg lion,975,BGN,20.3274
2012-05-24,Bolg lion,975,BGN,20.3398
2012-05-25,Bolg lion,975,BGN,20.2826
2012-05-26,Bolg lion,975,BGN,20.4134
2012-05-27,Bolg lion,975,BGN,20.4134
2012-05-28,Bolg lion,975,BGN,20.4134
2012-05-29,Bolg lion,975,BGN,20.4939
2012-05-30,Bolg lion,975,BGN,20.5957
2012-05-31,Bolg lion,975,BGN,20.6773
2012-06-01,Bolg lion,975,BGN,20.8853
2012-06-02,Bolg lion,975,BGN,21.3022
2012-06-03,Bolg lion,975,BGN,21.3022
2012-06-04,Bolg lion,975,BGN,21.3022
2012-06-05,Bolg lion,975,BGN,21.6028
2012-06-06,Bolg lion,975,BGN,21.1371
2012-06-07,Bolg lion,975,BGN,20.9433
2012-06-08,Bolg lion,975,BGN,20.6625
2012-06-09,Bolg lion,975,BGN,20.8987
2012-06-10,Bolg lion,975,BGN,20.8565
2012-06-11,Bolg lion,975,BGN,20.8565
2012-06-12,Bolg lion,975,BGN,20.8565
2012-06-13,Bolg lion,975,BGN,20.8565
2012-06-14,Bolg lion,975,BGN,20.9519
2012-06-15,Bolg lion,975,BGN,20.9361
2012-06-16,Bolg lion,975,BGN,20.9172
2012-06-17,Bolg lion,975,BGN,20.9172
2012-06-18,Bolg lion,975,BGN,20.9172
2012-06-19,Bolg lion,975,BGN,20.8592
2012-06-20,Bolg lion,975,BGN,20.9732
2012-06-21,Bolg lion,975,BGN,21.0818
2012-06-22,Bolg lion,975,BGN,21.3145
2012-06-23,Bolg lion,975,BGN,21.499
2012-06-24,Bolg lion,975,BGN,21.499
2012-06-25,Bolg lion,975,BGN,21.499
2012-06-26,Bolg lion,975,BGN,21.1836
2012-06-27,Bolg lion,975,BGN,21.2281
2012-06-28,Bolg lion,975,BGN,20.9911
2012-06-29,Bolg lion,975,BGN,21.0514
2012-06-30,Bolg lion,975,BGN,21.1204
2012-07-01,Bolg lion,975,BGN,21.1204
2012-07-02,Bolg lion,975,BGN,21.1204
2012-07-03,Bolg lion,975,BGN,21.0174
2012-07-04,Bolg lion,975,BGN,20.9029
2012-07-05,Bolg lion,975,BGN,20.7276
2012-07-06,Bolg lion,975,BGN,20.7865
2012-07-07,Bolg lion,975,BGN,20.6455
2012-07-08,Bolg lion,975,BGN,20.6455
2012-07-09,Bolg lion,975,BGN,20.6455
2012-07-10,Bolg lion,975,BGN,20.7476
2012-07-11,Bolg lion,975,BGN,20.7132
2012-07-12,Bolg lion,975,BGN,20.6013
2012-07-13,Bolg lion,975,BGN,20.4345
2012-07-14,Bolg lion,975,BGN,20.3559
2012-07-15,Bolg lion,975,BGN,20.3559
2012-07-16,Bolg lion,975,BGN,20.3559
2012-07-17,Bolg lion,975,BGN,20.4097
2012-07-18,Bolg lion,975,BGN,20.4336
2012-07-19,Bolg lion,975,BGN,20.3594
2012-07-20,Bolg lion,975,BGN,20.1916
2012-07-21,Bolg lion,975,BGN,20.0332
2012-07-22,Bolg lion,975,BGN,20.0332
2012-07-23,Bolg lion,975,BGN,20.0332
2012-07-24,Bolg lion,975,BGN,20.0247
2012-07-25,Bolg lion,975,BGN,20.2083
2012-07-26,Bolg lion,975,BGN,20.397
2012-07-27,Bolg lion,975,BGN,20.2611
2012-07-28,Bolg lion,975,BGN,20.2318
2012-07-29,Bolg lion,975,BGN,20.2318
2012-07-30,Bolg lion,975,BGN,20.2318
2012-07-31,Bolg lion,975,BGN,20.2212
2012-08-01,Bolg lion,975,BGN,20.2019
2012-08-02,Bolg lion,975,BGN,20.3783
2012-08-03,Bolg lion,975,BGN,20.3411
2012-08-04,Bolg lion,975,BGN,20.3021
2012-08-05,Bolg lion,975,BGN,20.3021
2012-08-06,Bolg lion,975,BGN,20.3021
2012-08-07,Bolg lion,975,BGN,20.1865
2012-08-08,Bolg lion,975,BGN,20.0903
2012-08-09,Bolg lion,975,BGN,20.0422
2012-08-10,Bolg lion,975,BGN,19.9056
2012-08-11,Bolg lion,975,BGN,20.0059
2012-08-12,Bolg lion,975,BGN,20.0059
2012-08-13,Bolg lion,975,BGN,20.0059
2012-08-14,Bolg lion,975,BGN,20.0256
2012-08-15,Bolg lion,975,BGN,20.1126
2012-08-16,Bolg lion,975,BGN,20.0954
2012-08-17,Bolg lion,975,BGN,20.0045
2012-08-18,Bolg lion,975,BGN,20.1371
2012-08-19,Bolg lion,975,BGN,20.1371
2012-08-20,Bolg lion,975,BGN,20.1371
2012-08-21,Bolg lion,975,BGN,20.229
2012-08-22,Bolg lion,975,BGN,20.2667
2012-08-23,Bolg lion,975,BGN,20.2493
2012-08-24,Bolg lion,975,BGN,20.3474
2012-08-25,Bolg lion,975,BGN,20.3792
2012-08-26,Bolg lion,975,BGN,20.3792
2012-08-27,Bolg lion,975,BGN,20.3792
2012-08-28,Bolg lion,975,BGN,20.3813
2012-08-29,Bolg lion,975,BGN,20.4355
2012-08-30,Bolg lion,975,BGN,20.5864
2012-08-31,Bolg lion,975,BGN,20.7062
2012-09-01,Bolg lion,975,BGN,20.8321
2012-09-02,Bolg lion,975,BGN,20.8321
2012-09-03,Bolg lion,975,BGN,20.8321
2012-09-04,Bolg lion,975,BGN,20.8416
2012-09-05,Bolg lion,975,BGN,20.7712
2012-09-06,Bolg lion,975,BGN,20.7869
2012-09-07,Bolg lion,975,BGN,20.7526
2012-09-08,Bolg lion,975,BGN,20.7507
2012-09-09,Bolg lion,975,BGN,20.7507
2012-09-10,Bolg lion,975,BGN,20.7507
2012-09-11,Bolg lion,975,BGN,20.7605
2012-09-12,Bolg lion,975,BGN,20.8195
2012-09-13,Bolg lion,975,BGN,20.7024
2012-09-14,Bolg lion,975,BGN,20.7338
2012-09-15,Bolg lion,975,BGN,20.5358
2012-09-16,Bolg lion,975,BGN,20.5358
2012-09-17,Bolg lion,975,BGN,20.5358
2012-09-18,Bolg lion,975,BGN,20.5156
2012-09-19,Bolg lion,975,BGN,20.6704
2012-09-20,Bolg lion,975,BGN,20.6168
2012-09-21,Bolg lion,975,BGN,20.9278
2012-09-22,Bolg lion,975,BGN,20.6648
2012-09-23,Bolg lion,975,BGN,20.6648
2012-09-24,Bolg lion,975,BGN,20.6648
2012-09-25,Bolg lion,975,BGN,20.7237
2012-09-26,Bolg lion,975,BGN,20.5777
2012-09-27,Bolg lion,975,BGN,20.5463
2012-09-28,Bolg lion,975,BGN,20.5474
2012-09-29,Bolg lion,975,BGN,20.4369
2012-09-30,Bolg lion,975,BGN,20.4369
2012-10-01,Bolg lion,975,BGN,20.4369
2012-10-02,Bolg lion,975,BGN,20.5563
2012-10-03,Bolg lion,975,BGN,20.5281
2012-10-04,Bolg lion,975,BGN,20.5632
2012-10-05,Bolg lion,975,BGN,20.5881
2012-10-06,Bolg lion,975,BGN,20.5878
2012-10-07,Bolg lion,975,BGN,20.5878
2012-10-08,Bolg lion,975,BGN,20.5878
2012-10-09,Bolg lion,975,BGN,20.6072
2012-10-10,Bolg lion,975,BGN,20.582
2012-10-11,Bolg lion,975,BGN,20.5315
2012-10-12,Bolg lion,975,BGN,20.4909
2012-10-13,Bolg lion,975,BGN,20.5424
2012-10-14,Bolg lion,975,BGN,20.5424
2012-10-15,Bolg lion,975,BGN,20.5424
2012-10-16,Bolg lion,975,BGN,20.5645
2012-10-17,Bolg lion,975,BGN,20.5671
2012-10-18,Bolg lion,975,BGN,20.6424
2012-10-19,Bolg lion,975,BGN,20.555
2012-10-20,Bolg lion,975,BGN,20.5737
2012-10-21,Bolg lion,975,BGN,20.5737
2012-10-22,Bolg lion,975,BGN,20.5737
2012-10-23,Bolg lion,975,BGN,20.6138
2012-10-24,Bolg lion,975,BGN,20.7254
2012-10-25,Bolg lion,975,BGN,20.7682
2012-10-26,Bolg lion,975,BGN,20.771
2012-10-27,Bolg lion,975,BGN,20.8105
2012-10-28,Bolg lion,975,BGN,20.8105
2012-10-29,Bolg lion,975,BGN,20.8105
2012-10-30,Bolg lion,975,BGN,20.7534
2012-10-31,Bolg lion,975,BGN,20.8459
2012-11-01,Bolg lion,975,BGN,20.7804
2012-11-02,Bolg lion,975,BGN,20.7492
2012-11-03,Bolg lion,975,BGN,20.6853
2012-11-04,Bolg lion,975,BGN,20.6853
2012-11-05,Bolg lion,975,BGN,20.6853
2012-11-06,Bolg lion,975,BGN,20.6853
2012-11-07,Bolg lion,975,BGN,20.5848
2012-11-08,Bolg lion,975,BGN,20.5916
2012-11-09,Bolg lion,975,BGN,20.5521
2012-11-10,Bolg lion,975,BGN,20.5535
2012-11-11,Bolg lion,975,BGN,20.5535
2012-11-12,Bolg lion,975,BGN,20.5535
2012-11-13,Bolg lion,975,BGN,20.5403
2012-11-14,Bolg lion,975,BGN,20.5764
2012-11-15,Bolg lion,975,BGN,20.6232
2012-11-16,Bolg lion,975,BGN,20.6381
2012-11-17,Bolg lion,975,BGN,20.6864
2012-11-18,Bolg lion,975,BGN,20.6864
2012-11-19,Bolg lion,975,BGN,20.6864
2012-11-20,Bolg lion,975,BGN,20.6668
2012-11-21,Bolg lion,975,BGN,20.5602
2012-11-22,Bolg lion,975,BGN,20.4849
2012-11-23,Bolg lion,975,BGN,20.4668
2012-11-24,Bolg lion,975,BGN,20.5211
2012-11-25,Bolg lion,975,BGN,20.5211
2012-11-26,Bolg lion,975,BGN,20.5211
2012-11-27,Bolg lion,975,BGN,20.5731
2012-11-28,Bolg lion,975,BGN,20.5424
2012-11-29,Bolg lion,975,BGN,20.5713
2012-11-30,Bolg lion,975,BGN,20.555
2012-12-01,Bolg lion,975,BGN,20.5106
2012-12-02,Bolg lion,975,BGN,20.5106
2012-12-03,Bolg lion,975,BGN,20.5106
2012-12-04,Bolg lion,975,BGN,20.5385
2012-12-05,Bolg lion,975,BGN,20.7041
2012-12-06,Bolg lion,975,BGN,20.6633
2012-12-07,Bolg lion,975,BGN,20.6236
2012-12-08,Bolg lion,975,BGN,20.5243
2012-12-09,Bolg lion,975,BGN,20.5243
2012-12-10,Bolg lion,975,BGN,20.5243
2012-12-11,Bolg lion,975,BGN,20.3538
2012-12-12,Bolg lion,975,BGN,20.3539
2012-12-13,Bolg lion,975,BGN,20.4295
2012-12-14,Bolg lion,975,BGN,20.4828
2012-12-15,Bolg lion,975,BGN,20.5692
2012-12-16,Bolg lion,975,BGN,20.5692
2012-12-17,Bolg lion,975,BGN,20.5692
2012-12-18,Bolg lion,975,BGN,20.6994
2012-12-19,Bolg lion,975,BGN,20.8547
2012-12-20,Bolg lion,975,BGN,20.8208
2012-12-21,Bolg lion,975,BGN,20.7959
2012-12-22,Bolg lion,975,BGN,20.7409
2012-12-23,Bolg lion,975,BGN,20.7409
2012-12-24,Bolg lion,975,BGN,20.7409
2012-12-25,Bolg lion,975,BGN,20.7774
2012-12-26,Bolg lion,975,BGN,20.6219
2012-12-27,Bolg lion,975,BGN,20.644
2012-12-28,Bolg lion,975,BGN,20.6384
2012-12-29,Bolg lion,975,BGN,20.5735
2012-12-30,Bolg lion,975,BGN,20.5735
2012-12-31,Bolg lion,975,BGN,20.5735
2013-01-01,Bolg lion,975,BGN,20.5735
2013-01-02,Bolg lion,975,BGN,20.5735
2013-01-03,Bolg lion,975,BGN,20.5735
2013-01-04,Bolg lion,975,BGN,20.5735
2013-01-05,Bolg lion,975,BGN,20.5735
2013-01-06,Bolg lion,975,BGN,20.5735
2013-01-07,Bolg lion,975,BGN,20.5735
2013-01-08,Bolg lion,975,BGN,20.5735
2013-01-09,Bolg lion,975,BGN,20.5735
2013-01-10,Bolg lion,975,BGN,20.3529
2013-01-11,Bolg lion,975,BGN,20.2798
2013-01-12,Bolg lion,975,BGN,20.5221
2013-01-13,Bolg lion,975,BGN,20.5221
2013-01-14,Bolg lion,975,BGN,20.5221
2013-01-15,Bolg lion,975,BGN,20.6996
2013-01-16,Bolg lion,975,BGN,20.6481
2013-01-17,Bolg lion,975,BGN,20.6141
2013-01-18,Bolg lion,975,BGN,20.6402
2013-01-19,Bolg lion,975,BGN,20.671
2013-01-20,Bolg lion,975,BGN,20.671
2013-01-21,Bolg lion,975,BGN,20.671
2013-01-22,Bolg lion,975,BGN,20.6467
2013-01-23,Bolg lion,975,BGN,20.632
2013-01-24,Bolg lion,975,BGN,20.5585
2013-01-25,Bolg lion,975,BGN,20.5678
2013-01-26,Bolg lion,975,BGN,20.6014
2013-01-27,Bolg lion,975,BGN,20.6014
2013-01-28,Bolg lion,975,BGN,20.6014
2013-01-29,Bolg lion,975,BGN,20.678
2013-01-30,Bolg lion,975,BGN,20.714
2013-01-31,Bolg lion,975,BGN,20.7445
2013-02-01,Bolg lion,975,BGN,20.8041
2013-02-02,Bolg lion,975,BGN,20.9006
2013-02-03,Bolg lion,975,BGN,20.9006
2013-02-04,Bolg lion,975,BGN,20.9006
2013-02-05,Bolg lion,975,BGN,20.8537
2013-02-06,Bolg lion,975,BGN,20.7474
2013-02-07,Bolg lion,975,BGN,20.7636
2013-02-08,Bolg lion,975,BGN,20.7826
2013-02-09,Bolg lion,975,BGN,20.6473
2013-02-10,Bolg lion,975,BGN,20.6473
2013-02-11,Bolg lion,975,BGN,20.6473
2013-02-12,Bolg lion,975,BGN,20.6314
2013-02-13,Bolg lion,975,BGN,20.6497
2013-02-14,Bolg lion,975,BGN,20.6675
2013-02-15,Bolg lion,975,BGN,20.5981
2013-02-16,Bolg lion,975,BGN,20.5823
2013-02-17,Bolg lion,975,BGN,20.5823
2013-02-18,Bolg lion,975,BGN,20.5823
2013-02-19,Bolg lion,975,BGN,20.5413
2013-02-20,Bolg lion,975,BGN,20.5552
2013-02-21,Bolg lion,975,BGN,20.6275
2013-02-22,Bolg lion,975,BGN,20.4988
2013-02-23,Bolg lion,975,BGN,20.5216
2013-02-24,Bolg lion,975,BGN,20.5216
2013-02-25,Bolg lion,975,BGN,20.5216
2013-02-26,Bolg lion,975,BGN,20.4965
2013-02-27,Bolg lion,975,BGN,20.3641
2013-02-28,Bolg lion,975,BGN,20.4886
2013-03-01,Bolg lion,975,BGN,20.5084
2013-03-02,Bolg lion,975,BGN,20.465
2013-03-03,Bolg lion,975,BGN,20.465
2013-03-04,Bolg lion,975,BGN,20.465
2013-03-05,Bolg lion,975,BGN,20.4497
2013-03-06,Bolg lion,975,BGN,20.4492
2013-03-07,Bolg lion,975,BGN,20.4511
2013-03-08,Bolg lion,975,BGN,20.4309
2013-03-09,Bolg lion,975,BGN,20.4309
2013-03-10,Bolg lion,975,BGN,20.4309
2013-03-11,Bolg lion,975,BGN,20.4309
2013-03-12,Bolg lion,975,BGN,20.4614
2013-03-13,Bolg lion,975,BGN,20.4713
2013-03-14,Bolg lion,975,BGN,20.4861
2013-03-15,Bolg lion,975,BGN,20.4037
2013-03-16,Bolg lion,975,BGN,20.4715
2013-03-17,Bolg lion,975,BGN,20.4715
2013-03-18,Bolg lion,975,BGN,20.4715
2013-03-19,Bolg lion,975,BGN,20.3859
2013-03-20,Bolg lion,975,BGN,20.4014
2013-03-21,Bolg lion,975,BGN,20.416
2013-03-22,Bolg lion,975,BGN,20.4301
2013-03-23,Bolg lion,975,BGN,20.4027
2013-03-24,Bolg lion,975,BGN,20.4027
2013-03-25,Bolg lion,975,BGN,20.4027
2013-03-26,Bolg lion,975,BGN,20.4579
2013-03-27,Bolg lion,975,BGN,20.3355
2013-03-28,Bolg lion,975,BGN,20.2753
2013-03-29,Bolg lion,975,BGN,20.2762
2013-03-30,Bolg lion,975,BGN,20.3612
2013-03-31,Bolg lion,975,BGN,20.3612
2013-04-01,Bolg lion,975,BGN,20.3612
2013-04-02,Bolg lion,975,BGN,20.3755
2013-04-03,Bolg lion,975,BGN,20.4601
2013-04-04,Bolg lion,975,BGN,20.5444
2013-04-05,Bolg lion,975,BGN,20.807
2013-04-06,Bolg lion,975,BGN,20.8704
2013-04-07,Bolg lion,975,BGN,20.8704
2013-04-08,Bolg lion,975,BGN,20.8704
2013-04-09,Bolg lion,975,BGN,21.0062
2013-04-10,Bolg lion,975,BGN,20.7656
2013-04-11,Bolg lion,975,BGN,20.7785
2013-04-12,Bolg lion,975,BGN,20.6454
2013-04-13,Bolg lion,975,BGN,20.6701
2013-04-14,Bolg lion,975,BGN,20.6701
2013-04-15,Bolg lion,975,BGN,20.6701
2013-04-16,Bolg lion,975,BGN,20.9455
2013-04-17,Bolg lion,975,BGN,21.0277
2013-04-18,Bolg lion,975,BGN,21.0515
2013-04-19,Bolg lion,975,BGN,21.1632
2013-04-20,Bolg lion,975,BGN,21.0129
2013-04-21,Bolg lion,975,BGN,21.0129
2013-04-22,Bolg lion,975,BGN,21.0129
2013-04-23,Bolg lion,975,BGN,21.0766
2013-04-24,Bolg lion,975,BGN,21.0872
2013-04-25,Bolg lion,975,BGN,20.9744
2013-04-26,Bolg lion,975,BGN,20.8933
2013-04-27,Bolg lion,975,BGN,20.7895
2013-04-28,Bolg lion,975,BGN,20.7895
2013-04-29,Bolg lion,975,BGN,20.7895
2013-04-30,Bolg lion,975,BGN,20.914
2013-05-01,Bolg lion,975,BGN,20.7481
2013-05-02,Bolg lion,975,BGN,20.7481
2013-05-03,Bolg lion,975,BGN,20.7481
2013-05-04,Bolg lion,975,BGN,20.7481
2013-05-05,Bolg lion,975,BGN,20.7481
2013-05-06,Bolg lion,975,BGN,20.7481
2013-05-07,Bolg lion,975,BGN,20.8365
2013-05-08,Bolg lion,975,BGN,20.7941
2013-05-09,Bolg lion,975,BGN,20.833
2013-05-10,Bolg lion,975,BGN,20.833
2013-05-11,Bolg lion,975,BGN,20.833
2013-05-12,Bolg lion,975,BGN,20.833
2013-05-13,Bolg lion,975,BGN,20.833
2013-05-14,Bolg lion,975,BGN,20.7937
2013-05-15,Bolg lion,975,BGN,20.7923
2013-05-16,Bolg lion,975,BGN,20.7145
2013-05-17,Bolg lion,975,BGN,20.662
2013-05-18,Bolg lion,975,BGN,20.6479
2013-05-19,Bolg lion,975,BGN,20.6479
2013-05-20,Bolg lion,975,BGN,20.6479
2013-05-21,Bolg lion,975,BGN,20.608
2013-05-22,Bolg lion,975,BGN,20.5517
2013-05-23,Bolg lion,975,BGN,20.6452
2013-05-24,Bolg lion,975,BGN,20.706
2013-05-25,Bolg lion,975,BGN,20.7133
2013-05-26,Bolg lion,975,BGN,20.7133
2013-05-27,Bolg lion,975,BGN,20.7133
2013-05-28,Bolg lion,975,BGN,20.7164
2013-05-29,Bolg lion,975,BGN,20.6968
2013-05-30,Bolg lion,975,BGN,20.7411
2013-05-31,Bolg lion,975,BGN,20.9381
2013-06-01,Bolg lion,975,BGN,21.1676
2013-06-02,Bolg lion,975,BGN,21.1676
2013-06-03,Bolg lion,975,BGN,21.1676
2013-06-04,Bolg lion,975,BGN,21.3246
2013-06-05,Bolg lion,975,BGN,21.2854
2013-06-06,Bolg lion,975,BGN,21.3867
2013-06-07,Bolg lion,975,BGN,21.5593
2013-06-08,Bolg lion,975,BGN,21.8382
2013-06-09,Bolg lion,975,BGN,21.8382
2013-06-10,Bolg lion,975,BGN,21.8382
2013-06-11,Bolg lion,975,BGN,21.8041
2013-06-12,Bolg lion,975,BGN,21.9687
2013-06-13,Bolg lion,975,BGN,21.9687
2013-06-14,Bolg lion,975,BGN,22.0872
2013-06-15,Bolg lion,975,BGN,21.6966
2013-06-16,Bolg lion,975,BGN,21.6966
2013-06-17,Bolg lion,975,BGN,21.6966
2013-06-18,Bolg lion,975,BGN,21.5856
2013-06-19,Bolg lion,975,BGN,21.7523
2013-06-20,Bolg lion,975,BGN,21.991
2013-06-21,Bolg lion,975,BGN,22.1678
2013-06-22,Bolg lion,975,BGN,22.1239
2013-06-23,Bolg lion,975,BGN,22.1239
2013-06-24,Bolg lion,975,BGN,22.1239
2013-06-25,Bolg lion,975,BGN,22.0545
2013-06-26,Bolg lion,975,BGN,21.9675
2013-06-27,Bolg lion,975,BGN,21.9837
2013-06-28,Bolg lion,975,BGN,21.8944
2013-06-29,Bolg lion,975,BGN,21.8162
2013-06-30,Bolg lion,975,BGN,21.8162
2013-07-01,Bolg lion,975,BGN,21.8162
2013-07-02,Bolg lion,975,BGN,21.8968
2013-07-03,Bolg lion,975,BGN,22.0061
2013-07-04,Bolg lion,975,BGN,21.9974
2013-07-05,Bolg lion,975,BGN,22.0248
2013-07-06,Bolg lion,975,BGN,21.9016
2013-07-07,Bolg lion,975,BGN,21.9016
2013-07-08,Bolg lion,975,BGN,21.9016
2013-07-09,Bolg lion,975,BGN,21.867
2013-07-10,Bolg lion,975,BGN,21.7975
2013-07-11,Bolg lion,975,BGN,21.5458
2013-07-12,Bolg lion,975,BGN,21.7216
2013-07-13,Bolg lion,975,BGN,21.8128
2013-07-14,Bolg lion,975,BGN,21.8128
2013-07-15,Bolg lion,975,BGN,21.8128
2013-07-16,Bolg lion,975,BGN,21.7756
2013-07-17,Bolg lion,975,BGN,21.7787
2013-07-18,Bolg lion,975,BGN,21.7817
2013-07-19,Bolg lion,975,BGN,21.7084
2013-07-20,Bolg lion,975,BGN,21.7804
2013-07-21,Bolg lion,975,BGN,21.7804
2013-07-22,Bolg lion,975,BGN,21.7804
2013-07-23,Bolg lion,975,BGN,21.7418
2013-07-24,Bolg lion,975,BGN,21.8138
2013-07-25,Bolg lion,975,BGN,21.8925
2013-07-26,Bolg lion,975,BGN,21.9804
2013-07-27,Bolg lion,975,BGN,22.1584
2013-07-28,Bolg lion,975,BGN,22.1584
2013-07-29,Bolg lion,975,BGN,22.1584
2013-07-30,Bolg lion,975,BGN,22.2901
2013-07-31,Bolg lion,975,BGN,22.3135
2013-08-01,Bolg lion,975,BGN,22.4028
2013-08-02,Bolg lion,975,BGN,22.3205
2013-08-03,Bolg lion,975,BGN,22.3634
2013-08-04,Bolg lion,975,BGN,22.3634
2013-08-05,Bolg lion,975,BGN,22.3634
2013-08-06,Bolg lion,975,BGN,22.3377
2013-08-07,Bolg lion,975,BGN,22.3285
2013-08-08,Bolg lion,975,BGN,22.4097
2013-08-09,Bolg lion,975,BGN,22.4955
2013-08-10,Bolg lion,975,BGN,22.4734
2013-08-11,Bolg lion,975,BGN,22.4734
2013-08-12,Bolg lion,975,BGN,22.4734
2013-08-13,Bolg lion,975,BGN,22.3916
2013-08-14,Bolg lion,975,BGN,22.4535
2013-08-15,Bolg lion,975,BGN,22.4909
2013-08-16,Bolg lion,975,BGN,22.4081
2013-08-17,Bolg lion,975,BGN,22.4845
2013-08-18,Bolg lion,975,BGN,22.4845
2013-08-19,Bolg lion,975,BGN,22.4845
2013-08-20,Bolg lion,975,BGN,22.4345
2013-08-21,Bolg lion,975,BGN,22.483
2013-08-22,Bolg lion,975,BGN,22.5832
2013-08-23,Bolg lion,975,BGN,22.6512
2013-08-24,Bolg lion,975,BGN,22.551
2013-08-25,Bolg lion,975,BGN,22.551
2013-08-26,Bolg lion,975,BGN,22.551
2013-08-27,Bolg lion,975,BGN,22.5297
2013-08-28,Bolg lion,975,BGN,22.6509
2013-08-29,Bolg lion,975,BGN,22.6886
2013-08-30,Bolg lion,975,BGN,22.5075
2013-08-31,Bolg lion,975,BGN,22.4994
2013-09-01,Bolg lion,975,BGN,22.4994
2013-09-02,Bolg lion,975,BGN,22.4994
2013-09-03,Bolg lion,975,BGN,22.4783
2013-09-04,Bolg lion,975,BGN,22.4618
2013-09-05,Bolg lion,975,BGN,22.5403
2013-09-06,Bolg lion,975,BGN,22.4834
2013-09-07,Bolg lion,975,BGN,22.4343
2013-09-08,Bolg lion,975,BGN,22.4343
2013-09-09,Bolg lion,975,BGN,22.4343
2013-09-10,Bolg lion,975,BGN,22.4527
2013-09-11,Bolg lion,975,BGN,22.4029
2013-09-12,Bolg lion,975,BGN,22.3432
2013-09-13,Bolg lion,975,BGN,22.2206
2013-09-14,Bolg lion,975,BGN,22.2438
2013-09-15,Bolg lion,975,BGN,22.2438
2013-09-16,Bolg lion,975,BGN,22.2438
2013-09-17,Bolg lion,975,BGN,22.058
2013-09-18,Bolg lion,975,BGN,22.0655
2013-09-19,Bolg lion,975,BGN,22.0193
2013-09-20,Bolg lion,975,BGN,21.858
2013-09-21,Bolg lion,975,BGN,21.9618
2013-09-22,Bolg lion,975,BGN,21.9618
2013-09-23,Bolg lion,975,BGN,21.9618
2013-09-24,Bolg lion,975,BGN,22.0758
2013-09-25,Bolg lion,975,BGN,21.9759
2013-09-26,Bolg lion,975,BGN,22.0039
2013-09-27,Bolg lion,975,BGN,22.2485
2013-09-28,Bolg lion,975,BGN,22.3177
2013-09-29,Bolg lion,975,BGN,22.3177
2013-09-30,Bolg lion,975,BGN,22.3177
2013-10-01,Bolg lion,975,BGN,22.4104
2013-10-02,Bolg lion,975,BGN,22.4126
2013-10-03,Bolg lion,975,BGN,22.3144
2013-10-04,Bolg lion,975,BGN,22.3245
2013-10-05,Bolg lion,975,BGN,22.3603
2013-10-06,Bolg lion,975,BGN,22.3603
2013-10-07,Bolg lion,975,BGN,22.3603
2013-10-08,Bolg lion,975,BGN,22.4102
2013-10-09,Bolg lion,975,BGN,22.403
2013-10-10,Bolg lion,975,BGN,22.3818
2013-10-11,Bolg lion,975,BGN,22.3317
2013-10-12,Bolg lion,975,BGN,22.2991
2013-10-13,Bolg lion,975,BGN,22.2991
2013-10-14,Bolg lion,975,BGN,22.2991
2013-10-15,Bolg lion,975,BGN,22.3714
2013-10-16,Bolg lion,975,BGN,22.3801
2013-10-17,Bolg lion,975,BGN,22.2917
2013-10-18,Bolg lion,975,BGN,22.3099
2013-10-19,Bolg lion,975,BGN,22.2653
2013-10-20,Bolg lion,975,BGN,22.2653
2013-10-21,Bolg lion,975,BGN,22.2653
2013-10-22,Bolg lion,975,BGN,22.3055
2013-10-23,Bolg lion,975,BGN,22.3272
2013-10-24,Bolg lion,975,BGN,22.3335
2013-10-25,Bolg lion,975,BGN,22.3143
2013-10-26,Bolg lion,975,BGN,22.3743
2013-10-27,Bolg lion,975,BGN,22.3743
2013-10-28,Bolg lion,975,BGN,22.3743
2013-10-29,Bolg lion,975,BGN,22.4454
2013-10-30,Bolg lion,975,BGN,22.5136
2013-10-31,Bolg lion,975,BGN,22.5244
2013-11-01,Bolg lion,975,BGN,22.4683
2013-11-02,Bolg lion,975,BGN,22.3121
2013-11-03,Bolg lion,975,BGN,22.3121
2013-11-04,Bolg lion,975,BGN,22.3121
2013-11-05,Bolg lion,975,BGN,22.3121
2013-11-06,Bolg lion,975,BGN,22.3264
2013-11-07,Bolg lion,975,BGN,22.3893
2013-11-08,Bolg lion,975,BGN,22.3822
2013-11-09,Bolg lion,975,BGN,22.3114
2013-11-10,Bolg lion,975,BGN,22.3114
2013-11-11,Bolg lion,975,BGN,22.3114
2013-11-12,Bolg lion,975,BGN,22.324
2013-11-13,Bolg lion,975,BGN,22.4587
2013-11-14,Bolg lion,975,BGN,22.5463
2013-11-15,Bolg lion,975,BGN,22.4872
2013-11-16,Bolg lion,975,BGN,22.4826
2013-11-17,Bolg lion,975,BGN,22.4826
2013-11-18,Bolg lion,975,BGN,22.4826
2013-11-19,Bolg lion,975,BGN,22.4716
2013-11-20,Bolg lion,975,BGN,22.5315
2013-11-21,Bolg lion,975,BGN,22.6633
2013-11-22,Bolg lion,975,BGN,22.6663
2013-11-23,Bolg lion,975,BGN,22.6778
2013-11-24,Bolg lion,975,BGN,22.6778
2013-11-25,Bolg lion,975,BGN,22.6778
2013-11-26,Bolg lion,975,BGN,22.6868
2013-11-27,Bolg lion,975,BGN,22.8385
2013-11-28,Bolg lion,975,BGN,22.9052
2013-11-29,Bolg lion,975,BGN,22.9948
2013-11-30,Bolg lion,975,BGN,23.0882
2013-12-01,Bolg lion,975,BGN,23.0882
2013-12-02,Bolg lion,975,BGN,23.0882
